name,price,regular_price,discount_price,has_discount,url,source
ყავის აპარატი DeLonghi ECAM450.65.S Coffee Maker Silver,96.0,450.65,96.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ecam45065s-coffee-maker-silver/?sku=8004399026216,VELI_STORE
ყავის აპარატი DeLonghi ECAM450.65.G Coffee Maker Gray,92.0,450.65,92.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ecam45065g-coffee-maker-gray/?sku=8004399026209,VELI_STORE
ყავის აპარატი DeLonghi ECAM320.60.B Magnifica Plus Coffee Machine Black,88.0,320.6,88.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ecam32060b-magnifica-plus-coffee-machine-black/?sku=8004399028371,VELI_STORE
ყავის აპარატი DeLonghi EC950.M Coffee Maker Black/Silver,45.0,950.0,45.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ec950m-coffee-maker-blacksilver/?sku=8004399024830,VELI_STORE
ყავის აპარატი DeLonghi ECAM220.60.B Magnifica Start Coffee Machine Black,68.0,220.6,68.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ecam22060b-magnifica-start-coffee-machine-black/?sku=8004399027220,VELI_STORE
ყავის აპარატი DeLonghi ECAM450.86.T Coffee Maker Gray,120.0,450.86,120.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ecam45086t-coffee-maker-gray/?sku=8004399026186,VELI_STORE
ყავის აპარატი Delonghi ECAM350.35.W Dinamica Coffee Maker White,84.0,350.35,84.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ecam35035w-dinamica-coffee-maker-white/?sku=8004399331150,VELI_STORE
ელექტრო ჩაიდანი DeLonghi KBJ2001.W 1.7L Electric Kettle White,200.0,279.0,200.0,True,https://veli.store/details/%E1%83%94%E1%83%9A%E1%83%94%E1%83%A5%E1%83%A2%E1%83%A0%E1%83%9D-%E1%83%A9%E1%83%90%E1%83%98%E1%83%93%E1%83%90%E1%83%9C%E1%83%98-delonghi-kbj2001w-17l-electric-kettle-white/?sku=8004399771871,VELI_STORE
ყავის აპარატი DeLonghi EC685.BK Dedica Coffee Maker Black,685.0,799.0,685.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ec685bk-dedica-coffee-maker-black/?sku=8004399331181,VELI_STORE
ყავის აპარატი DeLonghi ECAM350.50.B Dinamica Coffee Maker Black,80.0,350.5,80.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ecam35050b-dinamica-coffee-maker-black/?sku=8004399023581,VELI_STORE
ყავის აპარატი DeLonghi EC685.W Dedica Coffee Maker White,685.0,799.0,685.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ec685w-dedica-coffee-maker-white/?sku=8004399331211,VELI_STORE
ყავის აპარატი DeLonghi ECAM370.70.B Dinamica Plus Automatic Coffee Machine  Silver,94.0,370.7,94.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ecam37070b-dinamica-plus-automatic-coffee-machine-silver/?sku=8004399023604,VELI_STORE
ყავის აპარატი DeLonghi ECAM250.33.TB Magnifica S Smart Coffee Maker Gray,60.0,250.33,60.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ecam25033tb-magnifica-s-smart-coffee-maker-gray/?sku=8004399334144,VELI_STORE
ყავის აპარატი DeLonghi ECAM350.55.B Dinamica Coffee Maker Black,106.0,350.55,106.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ecam35055b-dinamica-coffee-maker-black/?sku=8004399331167,VELI_STORE
ყავის აპარატი DeLonghi EC685.R Dedica Coffee Maker Red,685.0,799.0,685.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ec685r-dedica-coffee-maker-red/?sku=8004399331204,VELI_STORE
ყავის აპარატი DeLonghi EC685.M Dedica Coffee Maker Silver,685.0,799.0,685.0,True,https://veli.store/details/%E1%83%A7%E1%83%90%E1%83%95%E1%83%98%E1%83%A1-%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98-delonghi-ec685m-dedica-coffee-maker-silver/?sku=8004399331198,VELI_STORE
DeLonghi ECAM22.110.SB Magnifica S Coffee Maker Silver,22.11,199.0,22.11,True,https://veli.store/en/details/delonghi-ecam22110sb-magnifica-s-coffee-maker-silver/?sku=8004399325067,VELI_STORE
DeLonghi EC950.M Coffee Maker Black/Silver,45.0,950.0,45.0,True,https://veli.store/en/details/delonghi-ec950m-coffee-maker-blacksilver/?sku=8004399024830,VELI_STORE
DeLonghi ECAM220.60.B Magnifica Start Coffee Machine Black,68.0,220.6,68.0,True,https://veli.store/en/details/delonghi-ecam22060b-magnifica-start-coffee-machine-black/?sku=8004399027220,VELI_STORE
DeLonghi ECAM450.86.T Coffee Maker Gray,120.0,450.86,120.0,True,https://veli.store/en/details/delonghi-ecam45086t-coffee-maker-gray/?sku=8004399026186,VELI_STORE
Delonghi ECAM350.35.W Dinamica Coffee Maker White,84.0,350.35,84.0,True,https://veli.store/en/details/delonghi-ecam35035w-dinamica-coffee-maker-white/?sku=8004399331150,VELI_STORE
DeLonghi KBJ2001.W 1.7L Electric Kettle White,200.0,279.0,200.0,True,https://veli.store/en/details/delonghi-kbj2001w-17l-electric-kettle-white/?sku=8004399771871,VELI_STORE
DeLonghi EC685.BK Dedica Coffee Maker Black,685.0,799.0,685.0,True,https://veli.store/en/details/delonghi-ec685bk-dedica-coffee-maker-black/?sku=8004399331181,VELI_STORE
DeLonghi ECAM350.50.B Dinamica Coffee Maker Black,80.0,350.5,80.0,True,https://veli.store/en/details/delonghi-ecam35050b-dinamica-coffee-maker-black/?sku=8004399023581,VELI_STORE
DeLonghi EC685.W Dedica Coffee Maker White,685.0,799.0,685.0,True,https://veli.store/en/details/delonghi-ec685w-dedica-coffee-maker-white/?sku=8004399331211,VELI_STORE
DeLonghi ECAM370.70.B Dinamica Plus Automatic Coffee Machine Silver,94.0,370.7,94.0,True,https://veli.store/en/details/delonghi-ecam37070b-dinamica-plus-automatic-coffee-machine-silver/?sku=8004399023604,VELI_STORE
DeLonghi ECAM250.33.TB Magnifica S Smart Coffee Maker Gray,60.0,250.33,60.0,True,https://veli.store/en/details/delonghi-ecam25033tb-magnifica-s-smart-coffee-maker-gray/?sku=8004399334144,VELI_STORE
DeLonghi ECAM350.55.B Dinamica Coffee Maker Black,106.0,350.55,106.0,True,https://veli.store/en/details/delonghi-ecam35055b-dinamica-coffee-maker-black/?sku=8004399331167,VELI_STORE
Coffee Machine Delonghi Ec685.R Dedica Coffee Maker Red,685.0,799.0,685.0,True,https://veli.store/en/details/coffee-machine-delonghi-ec685r-dedica-coffee-maker-red/?sku=8004399331204,VELI_STORE
Coffee Machine Delonghi Ec685.M Dedica Coffee Maker Silver,685.0,799.0,685.0,True,https://veli.store/en/details/coffee-machine-delonghi-ec685m-dedica-coffee-maker-silver/?sku=8004399331198,VELI_STORE
